,Bedrooms,property_type,location,price,Living area,Kitchen type,Furnished,How many fireplaces?,Garden surface,Terrace surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
2868,2,Apartment,6000,"€219,000",155,Installed,No,0,0,0,0,2,No,Just renovated
2869,0,Studio,0,"€220,000",47,Installed,No,0,0,4,0,2,No,As new
2870,2,Ground floor,1020,"€220,000",85,Installed,No,0,0,0,0,2,No,Good
2871,1,Studio,1150,"€225,000",60,Installed,Yes,0,40,0,0,4,No,Good
2872,3,Apartment,0,Make,100,Installed,No,0,0,10,0,4,No,As new
2873,3,Apartment,0,Make,100,Installed,No,0,0,10,0,4,No,As new
2874,1,Apartment,8400,"€225,000",61,Hyper equipped,No,0,0,0,0,0,No,As new
2875,3,Apartment,0,"€228,000",95,Installed,No,0,0,0,0,3,0,Good
2876,2,Apartment,8434,"€229,000",80,Installed,No,0,0,0,0,0,No,Good
2877,2,Apartment,9550,"€229,000",74,Hyper equipped,No,0,0,7,0,0,No,As new
2878,1,Apartment,0,"€230,000",55,Installed,No,0,0,10,0,4,0,As new
2879,2,Apartment,2800,"€230,000",80,USA hyper equipped,0,0,0,0,0,2,0,Good
2880,4,Duplex,8740,"€235,000",166,Installed,No,0,0,15,0,0,0,Good
2881,2,Ground floor,9770,"€235,000",115,Installed,No,0,0,0,0,2,0,Good
2882,1,Apartment,8400,"€237,000",52,Installed,No,0,0,0,0,0,0,Good
2883,3,Apartment,2060,"€239,000",70,Hyper equipped,No,0,0,0,0,0,0,As new
2884,1,Apartment,0,"€240,000",65,Semi equipped,No,0,0,0,0,2,No,Good
2885,1,Duplex,1070,"€240,000",90,USA hyper equipped,No,0,0,8,0,2,No,As new
2886,2,Apartment,1420,"€240,000",82,Installed,No,0,0,4,0,4,0,Good
2887,1,Penthouse,0,"€240,000",100,Installed,No,0,0,14,0,3,0,To be done up
2888,3,Apartment,6780,"€240,000",96,0,No,0,0,0,0,3,0,0
2889,2,Apartment,8800,"€240,000",110,Hyper equipped,No,0,0,24,0,0,0,As new
2890,1,Apartment,0,"€245,000",65,USA installed,No,0,0,0,0,2,No,Good
2891,1,Apartment,0,"€245,000",58,Installed,No,0,0,0,0,2,No,Good
2892,1,Apartment,1050,"€249,000",45,Installed,No,0,0,0,0,2,0,0
2893,2,Apartment,0,"€249,000",76,Semi equipped,No,0,0,4,0,2,No,Just renovated
2894,2,Apartment,1840,"€249,000",92,Semi equipped,No,0,75,0,0,0,0,Good
2895,3,Apartment,2020,"€249,000",123,Hyper equipped,No,0,0,10,0,0,No,As new
2896,1,Studio,3000,"€249,000",35,0,No,0,0,15,0,3,0,Just renovated
2897,1,Ground floor,1030,"€250,000",65,Installed,No,0,48,0,0,0,No,Good
2898,1,Apartment,1030,"€250,000",60,0,No,0,0,0,0,2,0,Good
2899,2,Apartment,0,"€250,000",86,USA installed,No,0,165,13,0,4,No,As new
2900,2,Apartment,9000,"€250,000",90,Semi equipped,No,0,0,0,0,0,No,To be done up
2901,1,Duplex,0,"€255,000",90,USA hyper equipped,0,0,0,0,0,2,0,As new
2902,2,Apartment,4130,"€259,000",90,Installed,No,0,0,12,0,2,0,As new
2903,2,Apartment,8434,"€259,000",89,Hyper equipped,No,0,0,17,0,0,No,As new
2904,2,Ground floor,1190,"€260,000",90,USA hyper equipped,0,0,0,0,0,0,0,As new
2905,2,Apartment,9800,"€265,000",90,Hyper equipped,No,0,0,0,0,0,0,Just renovated
2906,2,Apartment,6700,"€275,000",89,Installed,No,0,0,0,0,0,0,Good
2907,3,Duplex,0,"€279,000",140,Installed,No,0,0,0,0,3,No,Good
2908,1,Apartment,1652,"€279,000",77,Installed,No,0,0,0,0,2,0,Good
2909,1,Ground floor,8300,"€279,000",50,Installed,No,0,0,0,0,4,No,As new
2910,3,Apartment,2140,"€279,500",95,Hyper equipped,No,0,0,0,0,0,0,As new
2911,2,Apartment,1400,Make,97,Installed,No,0,0,60,0,3,No,As new
2912,2,Apartment,8370,"€285,000",95,Installed,No,0,0,0,0,0,No,Good
2913,2,Apartment,8770,"€285,000",110,Hyper equipped,No,0,0,0,0,0,0,As new
2914,2,Apartment,2018,"€286,000",77,Installed,No,1,0,23,0,2,0,Good
2915,2,Apartment,3370,"€288,550",93,USA hyper equipped,0,0,0,11,0,0,0,As new
2916,2,Apartment,2060,"€289,000",84,Hyper equipped,No,0,0,0,0,0,0,As new
2917,3,Apartment,2140,"€289,500",95,Hyper equipped,No,0,0,0,0,0,0,As new
2918,3,Apartment,0,"€290,000",107,Installed,No,0,0,0,0,4,0,To renovate
2919,3,Apartment,0,"€295,000",122,Not installed,No,0,0,0,0,0,0,Just renovated
2920,2,Apartment,0,"€295,000",120,Semi equipped,0,0,0,0,0,3,No,Good
2921,3,Apartment,0,"€295,000",95,Installed,No,0,0,24,0,0,No,To be done up
2922,3,Apartment,0,"€298,000",135,Installed,No,0,0,22,0,2,0,Good
2923,3,Duplex,0,"€299,000",140,Installed,No,0,0,10,0,2,0,Good
2924,2,Apartment,2060,"€299,000",84,Hyper equipped,No,0,0,0,0,0,0,As new
2925,2,Apartment,9190,"€307,000",137,Installed,No,0,0,0,0,2,0,0
2926,1,Service flat,1970,"€325,000",67,USA installed,0,0,0,16,0,0,0,As new
2927,2,Apartment,2500,"€325,000",90,Installed,No,0,0,0,0,0,No,Good
2928,1,Penthouse,8430,"€325,000",70,Hyper equipped,No,0,0,0,0,0,No,As new
2929,2,Duplex,2320,"€329,000",130,Hyper equipped,No,0,0,0,0,0,0,As new
2930,2,Duplex,2320,"€329,000",130,Hyper equipped,No,0,0,0,0,0,0,As new
2931,2,Apartment,0,"€340,000",92,USA installed,No,0,0,0,0,2,No,Good
2932,2,Apartment,0,"€340,000",100,Installed,No,0,0,0,0,3,No,To be done up
2933,2,Apartment,0,"€340,000",92,USA installed,No,0,0,0,0,2,No,Good
2934,2,Apartment,1340,"€340,000",95,Installed,No,0,0,9,0,0,No,As new
2935,3,Apartment,0,"€340,000",140,Installed,No,0,0,29,0,0,No,Good
2936,2,Apartment,0,"€345,000",94,Hyper equipped,No,0,0,11,0,4,No,Good
2937,1,Apartment,0,"€345,000",70,USA hyper equipped,Yes,0,0,10,0,2,No,As new
2938,1,Penthouse,0,"€345,000",74,Installed,No,0,0,40,0,2,No,Good
2939,3,Apartment,8210,"€349,000",126,Hyper equipped,No,0,0,26,0,0,No,As new
2940,2,Apartment,0,"€357,000",94,Semi equipped,No,0,0,15,0,2,0,To be done up
2941,1,Penthouse,8430,"€359,000",57,Hyper equipped,No,0,0,0,0,0,No,As new
2942,2,Apartment,0,"€360,000",118,Hyper equipped,No,0,0,3,0,2,No,As new
2943,2,Penthouse,8660,"€370,000",118,Hyper equipped,No,0,0,5,0,0,Yes,As new
2944,1,Apartment,0,"€375,000",135,USA hyper equipped,No,0,0,8,0,0,Yes,As new
2945,2,Apartment,0,"€375,000",107,Hyper equipped,No,0,0,12,0,2,No,Good
2946,2,Apartment,7860,"€375,000",0,Semi equipped,No,0,0,0,0,2,0,To be done up
2947,3,Duplex,0,"€379,000",150,Installed,No,0,0,2,0,4,0,Good
2948,4,Apartment,2180,"€379,000",220,USA installed,0,1,0,18,0,2,0,As new
2949,2,Apartment,1160,"€380,000",65,USA hyper equipped,Yes,0,0,30,0,2,0,As new
2950,3,Apartment,0,"€390,000",155,Hyper equipped,No,0,0,0,0,0,No,As new
2951,2,Penthouse,0,"€395,000",108,Hyper equipped,No,0,0,12,0,3,No,Good
2952,2,Apartment,0,"€395,000",150,Installed,No,0,0,20,0,2,No,To be done up
2953,3,Apartment,0,"€395,000",95,Semi equipped,No,1,0,14,0,3,0,Good
2954,4,Penthouse,0,"€399,000",133,Installed,No,0,0,20,0,0,No,As new
2955,3,Apartment,0,"€425,000",156,Installed,No,0,0,58,0,2,No,Good
2956,4,Duplex,1070,"€433,000",201,USA hyper equipped,No,0,0,14,0,0,0,0
2957,2,Penthouse,0,"€435,000",100,Hyper equipped,No,0,0,45,0,2,No,As new
2958,2,Apartment,0,"€435,000",110,USA hyper equipped,No,0,0,4,0,2,No,As new
2959,3,Apartment,8430,"€435,000",90,Hyper equipped,No,0,0,0,0,0,Yes,As new
2960,2,Apartment,2060,"€439,000",125,Hyper equipped,No,0,0,0,0,0,0,As new
2961,6,Apartment,6717,Make,281,Installed,0,0,0,0,0,2,0,Good
2962,4,Apartment,0,"€450,000",160,Semi equipped,No,0,0,42,0,2,No,To renovate
2963,2,Apartment,0,"€460,000",90,USA hyper equipped,No,0,0,11,0,0,Yes,As new
2964,2,Apartment,0,"€470,000",100,USA hyper equipped,Yes,0,0,15,0,2,No,Good
2965,2,Ground floor,1000,"€485,000",135,USA hyper equipped,Yes,0,0,0,0,0,No,As new
2966,2,Ground floor,1050,"€485,000",135,USA hyper equipped,Yes,0,0,0,0,0,No,As new
2967,2,Apartment,0,"€495,000",103,USA installed,No,0,0,12,0,2,No,As new
2968,3,Apartment,1050,"€495,000",162,0,0,0,0,4,0,2,0,Good
2969,2,Apartment,0,"€495,000",133,Hyper equipped,No,0,0,11,0,2,No,As new
2970,2,Apartment,0,"€495,000",140,Hyper equipped,No,0,0,20,0,2,No,Good
2971,3,Apartment,0,"€520,000",132,Hyper equipped,No,0,0,10,0,2,No,To be done up
2972,3,Duplex,0,"€520,000",162,Hyper equipped,No,0,0,0,0,2,No,As new
2973,3,Apartment,0,"€520,000",132,Hyper equipped,No,0,0,10,0,2,No,To be done up
2974,4,Apartment,1200,"€525,000",230,0,No,0,0,0,0,2,0,To be done up
2975,2,Apartment,2000,"€529,000",150,Hyper equipped,No,0,0,25,0,0,No,As new
2976,3,Apartment,0,"€545,000",160,Installed,No,0,0,17,0,2,No,To be done up
2977,3,Apartment,0,"€547,500",151,USA hyper equipped,No,0,0,10,0,3,No,Good
2978,3,Apartment,1060,"€549,000",137,USA hyper equipped,No,0,0,0,0,3,0,As new
2979,2,Apartment,1653,"€549,000",400,Not installed,No,0,0,30,0,3,0,Good
2980,2,Apartment,0,"€555,000",140,Hyper equipped,No,0,0,13,0,2,No,Good
2981,3,Apartment,0,"€560,000",150,Installed,No,0,0,5,0,2,No,Good
2982,4,Apartment,1000,"€565,000",160,Installed,No,0,0,0,0,0,No,Good
2983,2,Apartment,0,"€575,000",115,Hyper equipped,No,0,0,38,0,3,No,As new
2984,3,Apartment,0,"€599,000",160,USA hyper equipped,No,0,0,18,0,2,No,As new
2985,3,Apartment,0,"€630,000",177,Hyper equipped,0,0,0,0,0,0,No,Good
2986,4,Apartment,0,"€635,000",180,Hyper equipped,No,0,0,8,0,2,No,To be done up
2987,2,Apartment,0,"€645,000",135,USA hyper equipped,No,0,0,19,0,2,No,As new
2988,3,Duplex,0,"€648,000",169,Hyper equipped,No,0,0,18,0,2,No,As new
2989,2,Apartment,2000,"€649,000",165,Hyper equipped,No,0,0,0,0,0,No,As new
2990,2,Penthouse,2000,"€650,000",163,Installed,No,0,0,20,0,0,No,Good
2991,2,Apartment,0,"€685,000",133,Hyper equipped,No,0,0,14,0,2,No,As new
2992,3,Penthouse,0,"€690,000",200,Installed,0,0,0,100,0,2,0,As new
2993,9,Apartment,4900,"€699,000",443,Not installed,No,0,0,0,0,3,0,Good
2994,4,Apartment,0,"€745,000",165,Hyper equipped,No,0,0,50,0,2,No,As new
2995,2,Apartment,1040,"€750,000",123,Hyper equipped,No,0,0,16,0,2,No,Just renovated
2996,3,Apartment,0,"€750,000",204,Installed,No,0,0,25,0,3,No,Good
2997,4,Penthouse,2060,"€750,000",175,Hyper equipped,No,0,0,0,0,0,No,As new
2998,2,Loft,1000,"€790,000",335,Hyper equipped,No,0,0,0,0,4,0,As new
2999,3,Ground floor,1933,"€790,000",160,USA hyper equipped,No,0,0,25,0,3,No,As new
3000,2,Apartment,0,"€850,000",136,Hyper equipped,0,0,0,20,0,2,0,As new
3001,3,Penthouse,4000,"€850,000",368,Installed,No,0,0,180,0,2,No,As new
3002,3,Triplex,0,"€875,000",245,Hyper equipped,No,0,0,10,0,0,No,As new
3003,3,Apartment,1040,"€880,000",190,Hyper equipped,No,0,104,31,0,2,No,Just renovated
3004,4,Apartment,0,"€895,000",263,Hyper equipped,0,0,0,0,0,0,0,As new
3005,2,Penthouse,0,"€975,000",161,USA hyper equipped,0,0,0,105,0,3,No,As new
3006,3,Apartment,0,"€990,000",215,Hyper equipped,No,0,3000,20,0,3,No,As new
3007,3,Apartment,0,"€997,000",200,Hyper equipped,No,0,0,80,0,3,No,As new
3008,3,Apartment,0,"€997,000",200,Hyper equipped,No,0,0,80,0,3,No,As new
3009,6,Apartment,0,"€1,190,000",322,Hyper equipped,No,1,0,14,0,2,0,As new
3010,3,Penthouse,1050,"€1,195,000",214,USA hyper equipped,No,0,0,25,0,2,No,Good
3011,2,Apartment,0,"€1,250,000",425,USA hyper equipped,No,0,0,265,0,3,Yes,As new
3012,4,Apartment,0,"€1,450,000",340,USA hyper equipped,No,0,0,206,0,2,No,Just renovated
3013,2,Apartment,0,"€1,650,000",275,Hyper equipped,0,0,0,71,0,2,No,As new
3014,2,Apartment,0,"€1,650,000",275,Installed,0,1,0,71,0,2,0,As new
3015,6,Loft,0,"€1,795,000",624,USA hyper equipped,0,0,0,312,0,0,Yes,As new
3016,3,Penthouse,8400,"€1,950,000",320,USA hyper equipped,0,2,0,0,0,0,No,0
3017,5,Apartment,1000,"€2,250,000",550,Hyper equipped,No,0,0,15,0,0,No,As new
3018,4,Penthouse,0,"€2,600,000",520,Hyper equipped,No,0,0,70,0,0,No,As new
3019,2,Apartment,0,"€495,000",100,Hyper equipped,No,0,0,20,0,2,No,As new
3020,2,House,6020,Make,125,Semi equipped,No,0,70,70,250,2,No,To be done up
3021,3,House,0,"€270,000",135,Not installed,No,0,25000,0,25000,4,0,To renovate
3022,4,House,3040,"€450,000",325,Semi equipped,No,0,391,20,499,2,No,Good
3023,4,Apartment block,9040,"€599,000",320,Installed,No,0,60,12,181,3,0,Good
3024,4,House,0,"€1,090,000",350,Installed,No,0,2600,0,2600,4,No,Good
3025,6,House,0,"€1,995,000",490,USA hyper equipped,0,0,482,30,482,2,No,Good
3026,2,Apartment,2260,"€243,000",113,Installed,No,0,128,21,0,4,Yes,0
3027,4,Villa,9820,"€539,000",172,Installed,No,0,0,0,800,0,0,Good
3028,4,House,8820,"€189,000",184,Semi equipped,No,0,0,0,155,2,0,To renovate
3029,3,House,9470,"€279,000",125,Installed,No,0,0,0,197,2,0,Good
3030,3,Villa,0,Make,190,Semi equipped,No,0,300,15,564,4,0,To be done up
3031,3,House,0,"€295,000",155,Not installed,No,0,23,0,100,2,0,To be done up
3032,4,Apartment block,4420,"€295,000",237,Not installed,No,0,42,0,0,3,0,0
3033,4,House,8000,"€299,000",108,Installed,No,0,65,25,115,2,0,As new
3034,5,House,9050,"€395,000",188,Installed,No,0,0,50,184,2,0,Good
3035,3,House,0,"€465,000",140,Hyper equipped,No,0,0,22,450,4,No,Good
3036,4,Apartment block,0,"€675,000",210,Not installed,No,0,60,0,355,2,No,To be done up
3037,4,Villa,0,"€730,000",195,Installed,No,1,0,0,1429,4,0,As new
3038,3,Apartment,3000,"€530,000",143,USA hyper equipped,0,0,0,6,0,0,0,As new
3039,2,House,6060,Make,72,Semi equipped,No,0,20,5,70,2,0,To renovate
3040,3,House,3870,"€149,000",90,Installed,No,0,230,41,527,0,0,Good
3041,6,House,4500,"€159,000",262,Semi equipped,No,0,0,0,287,0,0,To renovate
3042,2,House,6790,"€195,000",130,0,No,0,0,0,75,3,0,0
3043,5,House,4031,"€199,000",160,Installed,No,0,0,0,140,0,0,As new
3044,3,Exceptional property,6660,"€200,000",0,Semi equipped,No,0,0,0,2528,0,0,To renovate
3045,3,Apartment block,5140,"€210,000",200,Not installed,No,0,0,0,135,0,0,Good
3046,3,House,5140,"€210,000",200,Not installed,No,0,0,0,135,0,0,Good
3047,5,Farmhouse,4560,"€250,000",700,Not installed,No,0,11000,0,11000,4,No,To renovate
3048,5,House,4031,"€270,000",149,Semi equipped,No,0,0,0,60,0,0,Good
3049,3,House,8553,"€285,000",300,Semi equipped,No,0,0,0,453,3,0,To be done up
3050,3,House,4053,"€329,000",115,Installed,No,0,315,55,424,0,0,Good
3051,4,House,7850,"€330,000",290,Installed,0,0,0,0,900,2,0,To renovate
3052,4,House,9040,"€495,000",208,Installed,No,0,0,0,246,2,0,Good
3053,4,House,8300,"€549,000",175,Installed,No,0,0,0,680,4,0,To be done up
3054,4,Mixed-use building,1000,"€585,000",0,0,No,0,0,10,75,2,No,Good
3055,5,Villa,6900,"€595,000",170,Hyper equipped,No,1,0,0,2700,4,0,As new
3056,0,Apartment block,2830,"€600,000",0,Semi equipped,No,0,0,0,295,2,0,Good
3057,5,House,3270,"€680,000",379,Hyper equipped,No,1,0,0,1101,3,0,Good
3058,3,Apartment block,3000,"€745,000",120,0,No,0,0,12,60,2,0,Good
3059,3,House,3000,"€745,000",120,0,No,0,0,12,60,2,0,Good
3060,6,House,1050,"€955,000",280,0,No,0,0,0,180,2,0,To be done up
3061,4,Mixed-use building,1040,"€1,100,000",0,0,No,0,0,0,1m²squaremeter,2,0,Good
3062,6,Apartment block,1030,"€1,190,000",359,0,No,0,78,8,172,2,0,Just renovated
3063,5,Mixed-use building,1410,"€1,190,000",280,Installed,No,0,298,55,298,3,0,Just renovated
3064,4,Villa,8300,"€1,995,000",257,0,No,0,0,0,944,4,No,As new
3065,5,House,1000,"€2,285,000",509,0,No,0,200,8,304,2,0,0
3066,3,House,3630,"€2,450,000",1000,Hyper equipped,No,0,8057,0,9057,4,Yes,As new
3067,6,Villa,1150,"€5,950,000",480,Installed,0,0,3008,100,3252,4,Yes,As new
3068,3,Duplex,0,"€495,000",132,Hyper equipped,No,0,0,10,0,2,0,As new
3069,3,House,6060,"€120,000",130,Semi equipped,No,0,0,0,370,2,0,To be done up
3070,3,House,6780,"€210,000",0,Not installed,No,0,0,0,0,3,0,To renovate
3071,2,Apartment,6820,"€239,000",93,Installed,No,0,0,8,0,3,0,0
3072,1,Apartment,1180,"€279,000",78,USA hyper equipped,0,0,144,38,0,0,No,As new
3073,3,Apartment,6820,"€279,000",108,Installed,No,0,0,8,0,3,0,0
3074,3,Apartment,6820,"€279,000",111,Installed,No,0,0,8,0,3,0,0
3075,1,Apartment,9000,"€290,000",0,Installed,No,0,193,0,0,0,0,As new
3076,2,Apartment,3212,"€324,500",102,Installed,No,0,0,15,0,4,0,0
3077,2,Apartment,7760,"€372,500",133,Installed,No,0,0,0,0,2,0,0
3078,3,Apartment,9052,"€470,000",115,0,0,0,0,22,0,0,No,0
3079,3,Duplex,1933,"€477,500",127,USA hyper equipped,No,0,0,29,0,2,No,As new
3080,3,Apartment,1933,"€655,000",159,Hyper equipped,0,1,0,19,0,3,Yes,As new
3081,2,House,2640,"€225,000",106,0,No,0,0,0,124,0,0,To renovate
3082,2,Apartment,2018,"€305,000",80,0,No,0,0,30,0,0,No,Just renovated
3083,3,House,7140,Make,190,Installed,No,0,30,0,60,3,0,Good
3084,3,House,4840,"€259,000",130,Not installed,No,0,0,0,198,2,0,0
3085,3,Villa,4550,"€268,000",178,Not installed,No,0,1175,0,1250,4,0,As new
3086,3,House,4840,"€286,900",174,Not installed,No,0,0,0,198,2,0,0
3087,3,House,8552,"€325,000",160,Installed,No,0,0,0,389,3,0,Good
3088,3,House,4840,"€333,600",150,Not installed,No,0,0,0,358,3,0,0
3089,5,House,1853,"€499,000",195,Installed,No,0,0,0,326,2,0,Good
3090,3,House,3080,"€565,000",210,Installed,0,0,350,0,0,0,0,To be done up
3091,3,House,2018,"€659,000",200,0,No,0,25,0,75,2,No,As new
3092,4,Exceptional property,0,"€1,340,000",330,Hyper equipped,No,0,500,100,670,3,No,Just renovated
3093,3,Apartment,8900,"€240,000",107,Installed,No,0,0,8,0,0,0,0
3094,1,Apartment,1000,"€259,000",67,Installed,0,0,0,17,0,2,0,Good
3095,4,Loft,2370,"€575,000",397,0,No,0,0,0,0,0,0,0
3096,4,Apartment,1000,"€790,000",225,0,No,0,0,0,0,3,0,0
3097,3,Mixed-use building,1650,"€315,000",271,Not installed,No,0,0,0,349,4,0,0
3098,3,House,1650,"€315,000",271,Not installed,No,0,0,0,349,4,0,0
3099,3,Mixed-use building,1654,"€315,000",271,Not installed,No,0,0,0,349,4,0,0
3100,3,House,1654,"€315,000",271,Not installed,No,0,0,0,349,4,0,0
3101,3,House,2060,"€439,000",140,Hyper equipped,No,0,0,11,62,2,No,Good
3102,4,House,8370,"€275,000",224,Hyper equipped,No,0,0,0,124,0,0,Good
3103,3,House,2840,"€369,000",180,Installed,No,0,0,0,354,0,0,As new
3104,3,Apartment,1000,"€459,000",0,Hyper equipped,No,0,0,0,0,0,No,As new
3105,2,Penthouse,0,"€750,000",134,Hyper equipped,No,0,0,86,0,3,No,As new
3106,2,House,6940,"€97,500",0,Semi equipped,No,0,0,0,662,4,0,0
3107,5,House,6927,"€208,000",200,Installed,No,0,0,0,568,2,0,Good
3108,3,House,2040,"€410,000",192,0,No,0,0,0,250,4,No,As new
3109,4,Villa,0,"€730,000",195,Installed,No,1,0,0,1429,4,0,As new
3110,6,House,0,"€2,450,000",810,0,No,1,0,55,5136,4,Yes,As new
3111,3,House,4020,"€121,000",85,Installed,No,0,0,45,69,0,0,Good
3112,3,Country house,8430,"€175,000",161,Installed,No,0,0,0,341,0,0,Good
3113,3,House,9620,"€249,000",160,Installed,No,0,0,0,94,0,0,Good
3114,1,Villa,0,Make,236,Installed,0,0,0,18,1625,4,0,Good
3115,2,House,1180,"€350,000",91,0,No,0,0,21,65,2,0,0
3116,5,House,2221,"€567,000",247,Installed,No,0,147,17,473,4,0,0
3117,9,House,9000,"€2,750,000",750,Installed,No,0,0,0,270,0,0,Good
3118,0,Apartment,2018,"€269,000",84,0,No,0,0,2,0,0,0,0
3119,4,House,9000,"€232,000",90,Installed,No,0,0,0,62,2,0,To be done up
3120,3,House,2640,"€298,000",126,Installed,No,0,0,0,84,2,0,0
3121,3,House,0,Make,126,Installed,No,0,900,16,953,3,0,To be done up
3122,2,Bungalow,8511,"€422,000",156,USA installed,No,0,200,130,753,4,No,Good
3123,4,Villa,6220,Make,300,USA installed,No,0,1000,50,1200,4,No,As new
3124,1,Service flat,1180,"€115,000",58,0,No,0,0,10,0,0,No,To renovate
3125,1,Studio,1210,"€139,000",30,Hyper equipped,No,0,0,6,0,4,No,Good
3126,2,Apartment,8430,"€239,000",83,Installed,No,0,0,0,0,0,No,Good
3127,2,Apartment,8430,"€379,000",144,Installed,No,0,0,0,0,0,No,As new
3128,2,Apartment,8420,"€809,000",115,Hyper equipped,No,0,0,0,0,0,Yes,As new
3129,2,Apartment,1080,"€198,000",88,0,No,0,0,5,0,2,No,As new
3130,1,Apartment,0,"€470,000",82,USA hyper equipped,Yes,0,0,10,0,2,No,As new
3131,5,House,0,"€475,000",265,Semi equipped,No,0,0,0,3241,4,0,Good
3132,3,House,0,"€895,000",200,Hyper equipped,No,0,88,0,223,2,0,Good
3133,4,Villa,0,"€1,045,000",400,Hyper equipped,0,0,1000,0,1400,4,No,As new
3134,2,Apartment,2170,"€222,000",84,USA hyper equipped,No,0,0,8,0,2,0,0
3135,2,Apartment,2550,"€488,250",157,Hyper equipped,No,0,0,14,0,4,0,0
3136,3,Apartment,2550,"€661,500",186,USA hyper equipped,No,0,0,40,0,0,0,0
3137,3,House,6220,"€200,000",0,Not installed,No,0,0,0,85,4,0,Good
3138,3,House,1780,"€320,000",193,USA installed,0,0,0,0,247,3,0,To be done up
3139,1,House,1495,"€325,000",170,USA installed,No,0,1000,45,1000,4,0,As new
3140,3,House,9120,"€359,000",187,0,No,1,0,0,325,2,0,To be done up
3141,4,Mixed-use building,9000,"€496,000",335,Semi equipped,No,0,0,0,305,2,0,To be done up
3142,4,Mixed-use building,9040,"€496,000",335,Semi equipped,No,0,0,0,305,2,0,To be done up
3143,10,House,0,"€1,885,000",900,USA hyper equipped,0,0,569,0,807,2,0,To be done up
3144,1,Service flat,1850,"€73,000",34,0,No,0,0,0,0,2,0,Good
3145,1,Apartment,2000,"€114,500",16,Hyper equipped,No,0,0,0,0,0,No,As new
3146,1,Studio,1082,"€135,000",55,Installed,No,0,0,0,0,2,No,To be done up
3147,2,Apartment,6061,"€139,000",70,Installed,No,0,0,0,0,3,0,As new
3148,1,Apartment,7090,"€139,000",55,Hyper equipped,No,0,0,0,0,2,0,As new
3149,1,Apartment,1080,"€140,000",70,Installed,No,0,0,0,0,2,0,0
3150,0,Studio,1160,"€145,000",33,USA installed,No,0,0,3,0,0,No,As new
3151,1,Apartment,4540,"€148,500",78,Installed,No,0,0,4,0,0,0,0
3152,1,Apartment,1070,"€159,000",50,Installed,No,0,0,10,0,4,No,As new
3153,1,Apartment,7090,"€159,000",65,Hyper equipped,No,0,0,14,0,2,0,As new
3154,2,Apartment,6240,"€166,350",75,Installed,No,0,0,0,0,0,0,Good
3155,1,Apartment,2060,"€179,000",67,Hyper equipped,No,0,0,0,0,0,0,Good
3156,2,Apartment,7000,"€179,000",84,Hyper equipped,No,0,0,20,0,3,0,As new
3157,1,Apartment,4500,"€181,000",90,0,No,0,0,5,0,2,0,0
3158,2,Apartment,4540,"€181,500",85,Installed,No,0,0,7,0,0,0,0
3159,2,Apartment,4540,"€184,500",87,Installed,No,0,0,6,0,0,0,0
